id,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
715,60,rl,,13517,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer,rr_ae,norm,1_fam,2_story,6,8,1976,2005,gable,comp_shg,hd_board,plywood,brk_face,289.0,gd,ta,c_block,ta,ta,no,glq,533,unf,0,192,725,gas_a,ex,y,s_brkr,725,754,0,1479,0,0,2,1,3,1,gd,6,typ,0,,attchd,1976.0,r_fn,2,475,ta,ta,y,0,44,0,0,0,0,,,,0,3,2010,wd,normal,130500
716,20,rl,78.0,10140,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,6,5,1974,1974,hip,comp_shg,hd_board,hd_board,brk_face,174.0,ta,ta,c_block,gd,ta,no,unf,0,unf,0,1064,1064,gas_a,ta,y,s_brkr,1350,0,0,1350,0,0,2,0,3,1,ta,7,typ,1,ta,attchd,1974.0,r_fn,2,478,ta,ta,y,0,0,0,0,0,0,,mn_prv,,0,8,2009,wd,normal,165000
717,70,rm,60.0,10800,pave,grvl,reg,bnk,all_pub,inside,gtl,old_town,norm,norm,1_fam,2_story,7,8,1890,1998,gable,comp_shg,wd_sdng,vinyl_sd,,0.0,ta,gd,brk_til,ta,ta,no,unf,0,unf,0,718,718,gas_a,ex,y,s_brkr,1576,978,0,2554,0,0,1,1,3,1,ta,8,typ,0,,detchd,1996.0,unf,2,704,ta,ta,p,0,48,143,0,0,0,,,,0,7,2007,wd,normal,159500
718,20,rl,80.0,10000,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,1_story,5,6,1973,2000,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,gd,ta,no,blq,1084,unf,0,92,1176,gas_a,gd,y,s_brkr,1178,0,0,1178,0,1,1,1,3,1,gd,5,typ,1,fa,attchd,1973.0,unf,2,439,ta,ta,y,224,0,0,0,0,0,,mn_prv,,0,11,2008,wd,normal,157000
719,60,rl,96.0,10542,pave,,reg,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,7,5,1993,1994,hip,comp_shg,wd_sdng,im_stucc,brk_face,651.0,gd,ta,p_conc,gd,ta,gd,glq,1173,unf,0,138,1311,gas_a,ex,y,s_brkr,1325,1093,0,2418,1,0,2,1,3,1,gd,9,typ,1,ta,attchd,1993.0,r_fn,3,983,ta,ta,y,250,154,216,0,0,0,,,,0,8,2008,wd,normal,341000
720,20,rl,69.0,9920,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,5,6,1969,1969,gable,comp_shg,hd_board,plywood,,0.0,ta,ta,c_block,gd,ta,gd,alq,523,unf,0,448,971,gas_a,ta,y,s_brkr,971,0,0,971,0,0,1,1,3,1,ta,5,typ,1,po,attchd,1969.0,unf,1,300,ta,ta,y,0,0,0,0,0,0,,,,0,5,2006,wd,normal,128500
721,120,rl,,6563,pave,,ir1,low,all_pub,cul_d_sac,mod,stone_br,norm,norm,1_fam,1_story,8,5,1985,1985,gable,comp_shg,hd_board,hd_board,,0.0,gd,ta,p_conc,gd,ta,gd,glq,1148,unf,0,594,1742,gas_a,ta,y,s_brkr,1742,0,0,1742,1,0,2,0,2,1,gd,5,typ,1,ta,attchd,1985.0,r_fn,2,564,ta,ta,y,114,28,234,0,0,0,,,,0,12,2006,wd,normal,275000
722,120,rm,,4426,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,twnhs_e,1_story,6,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,169.0,gd,ta,p_conc,gd,ta,av,glq,662,unf,0,186,848,gas_a,ex,y,s_brkr,848,0,0,848,1,0,1,0,1,1,gd,3,typ,0,,attchd,2004.0,r_fn,2,420,ta,ta,y,160,0,0,0,0,0,,,,0,5,2010,wd,normal,143000
723,20,rl,70.0,8120,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,7,1970,1970,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,gd,c_block,ta,ta,no,alq,191,unf,0,673,864,gas_a,ex,y,s_brkr,864,0,0,864,0,0,1,0,3,1,ta,5,typ,0,,detchd,1994.0,unf,2,463,ta,ta,y,0,0,0,0,0,0,,,,0,7,2009,wd,normal,124500
724,50,rl,60.0,8172,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1.5_fin,4,6,1954,1972,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,941,941,gas_a,ex,y,s_brkr,997,473,0,1470,0,0,2,0,4,1,ta,7,typ,0,,detchd,1958.0,unf,1,548,ta,ta,y,0,0,0,0,156,0,,,,0,5,2008,wd,normal,135000
725,20,rl,86.0,13286,pave,,ir1,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,9,5,2007,2008,hip,comp_shg,cemnt_bd,cment_bd,stone,340.0,ex,ta,p_conc,ex,ta,no,glq,1234,unf,0,464,1698,gas_a,ex,y,s_brkr,1698,0,0,1698,1,0,2,0,3,1,ex,8,typ,1,gd,attchd,2007.0,fin,3,768,ta,ta,y,327,64,0,0,0,0,,,,0,2,2009,wd,normal,320000
726,20,rl,60.0,6960,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,4,6,1970,1970,gable,comp_shg,hd_board,plywood,,0.0,ta,ta,c_block,ta,ta,no,alq,375,blq,239,250,864,gas_a,ta,y,s_brkr,864,0,0,864,0,0,1,0,3,1,gd,5,typ,0,,detchd,1989.0,unf,2,660,ta,ta,y,96,0,0,0,0,0,,,shed,500,11,2009,wd,normal,120500
727,20,rl,,21695,pave,,ir1,lvl,all_pub,corner,gtl,crawfor,norm,norm,1_fam,1_story,6,9,1988,2007,hip,comp_shg,wd_sdng,plywood,brk_face,260.0,gd,gd,c_block,gd,ta,no,glq,808,unf,0,72,880,gas_a,ex,y,s_brkr,1680,0,0,1680,1,0,2,0,3,1,gd,5,typ,1,gd,attchd,1988.0,fin,2,540,ta,ta,y,292,44,0,182,0,0,,,,0,12,2009,wd,normal,222000
728,20,rl,64.0,7314,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2007,2007,gable,comp_shg,vinyl_sd,vinyl_sd,stone,82.0,gd,ta,p_conc,gd,ta,av,glq,724,unf,0,508,1232,gas_a,ex,y,s_brkr,1232,0,0,1232,1,0,2,0,2,1,gd,6,typ,0,,attchd,2007.0,r_fn,2,632,ta,ta,y,132,0,0,0,0,0,,,,0,2,2009,wd,normal,194500
729,90,rl,85.0,11475,pave,,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,duplex,1_story,5,5,1958,1958,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,95.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1584,1584,gas_a,ta,y,s_brkr,1776,0,0,1776,1,0,2,0,4,2,ta,9,typ,0,,detchd,1968.0,unf,3,888,ta,ta,y,0,25,0,0,0,0,,,,0,7,2009,cod,abnorml,110000
730,30,rm,52.0,6240,pave,grvl,reg,lvl,all_pub,inside,gtl,idotrr,norm,norm,1_fam,1.5_fin,4,5,1925,1950,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,blq,152,unf,0,628,780,gas_a,ta,y,fuse_a,848,0,360,1208,0,0,1,0,2,1,ta,5,typ,0,,detchd,1962.0,unf,2,539,ta,ta,y,0,23,112,0,0,0,,,,0,1,2009,wd,normal,103000
731,120,rl,39.0,5389,pave,,ir1,lvl,all_pub,inside,gtl,stone_br,norm,norm,twnhs_e,1_story,8,5,1995,1996,gable,comp_shg,cemnt_bd,cment_bd,,0.0,gd,ta,p_conc,gd,ta,no,glq,1180,unf,0,415,1595,gas_a,ex,y,s_brkr,1616,0,0,1616,1,0,2,0,2,1,gd,5,typ,1,ta,attchd,1995.0,r_fn,2,608,ta,ta,y,237,152,0,0,0,0,,,,0,3,2010,wd,normal,236500
732,80,rl,73.0,9590,pave,,ir1,lvl,all_pub,corner,gtl,timber,norm,norm,1_fam,s_lvl,7,5,2003,2003,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,442.0,gd,ta,p_conc,ex,ta,av,glq,786,unf,0,82,868,gas_a,ex,y,s_brkr,1146,0,0,1146,1,0,2,0,3,1,gd,6,typ,1,gd,attchd,2003.0,fin,2,438,ta,ta,y,160,22,0,0,0,0,,,,0,5,2007,wd,normal,187500
733,60,rl,75.0,11404,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,1998,1999,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,202.0,gd,ta,p_conc,gd,ta,av,alq,252,unf,0,901,1153,gas_a,ex,y,s_brkr,1153,878,0,2031,0,0,2,1,3,1,gd,8,typ,1,ta,attchd,1998.0,fin,2,541,ta,ta,y,192,84,0,0,0,0,,,,0,7,2008,wd,normal,222500
734,20,rl,80.0,10000,pave,,reg,lvl,all_pub,corner,gtl,sawyer,feedr,norm,1_fam,1_story,5,6,1961,1983,hip,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,ta,ta,no,blq,594,unf,0,270,864,gas_a,ex,y,s_brkr,1144,0,0,1144,1,0,1,0,3,1,ta,6,typ,1,ta,attchd,1961.0,r_fn,1,264,ta,ta,y,165,0,0,0,0,0,,gd_wo,shed,400,3,2009,wd,normal,131400
735,20,rl,,8978,pave,,ir1,lvl,all_pub,corner,gtl,sawyer,norm,norm,1_fam,1_story,5,5,1968,1968,gable,comp_shg,plywood,plywood,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,948,948,gas_a,ta,y,s_brkr,948,0,0,948,0,0,1,0,3,1,ta,6,typ,0,,attchd,1968.0,unf,1,300,ta,ta,y,147,0,0,0,0,0,,,,0,5,2007,wd,family,108000
736,75,rm,60.0,10800,pave,,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,2.5_unf,7,7,1914,1970,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,gd,ta,mn,rec,390,unf,0,490,880,gas_w,fa,n,s_brkr,880,888,0,1768,0,0,1,1,2,1,ta,6,typ,2,ta,detchd,1914.0,unf,2,320,ta,ta,n,0,341,0,0,0,0,,,,0,10,2006,wd,normal,163000
737,90,rl,60.0,8544,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,duplex,1_story,3,4,1950,1950,gable,comp_shg,stucco,stone,,0.0,ta,ta,c_block,,,,,0,,0,0,0,gas_a,gd,n,fuse_f,1040,0,0,1040,0,0,2,0,2,2,ta,6,typ,0,,detchd,1949.0,unf,2,400,ta,ta,y,0,0,0,0,0,0,,,,0,7,2006,wd,normal,93500
738,60,rl,72.0,10463,pave,,ir1,hls,all_pub,cul_d_sac,gtl,gilbert,norm,norm,1_fam,2_story,8,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,893,893,gas_a,ex,y,s_brkr,901,900,0,1801,0,0,2,1,3,1,gd,8,typ,1,gd,attchd,2005.0,fin,3,800,ta,ta,y,0,116,0,0,0,0,,,,0,6,2006,wd,normal,239900
739,90,rl,60.0,10800,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,duplex,1_story,5,5,1987,1988,gable,comp_shg,plywood,plywood,,0.0,ta,ta,c_block,gd,gd,gd,glq,1200,unf,0,0,1200,gas_a,ta,y,s_brkr,1200,0,0,1200,3,0,3,0,3,1,ta,5,typ,0,,,,,0,0,,,y,120,0,0,0,0,0,,,,0,3,2009,wd,alloca,179000
740,60,rl,65.0,9313,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,7,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,864,864,gas_a,ex,y,s_brkr,864,864,0,1728,0,0,2,1,3,1,gd,7,typ,0,,attchd,2004.0,r_fn,2,572,ta,ta,y,187,56,0,0,0,0,,,,0,4,2009,wd,normal,190000
741,70,rm,60.0,9600,pave,grvl,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,2_story,5,7,1910,2002,gable,comp_shg,wd_sdng,wd_shng,,0.0,ta,gd,brk_til,fa,fa,no,unf,0,unf,0,264,264,gas_a,ex,y,s_brkr,768,664,0,1432,0,0,2,0,2,1,ta,7,typ,0,,detchd,1910.0,unf,2,360,ta,gd,y,270,0,112,0,0,0,,gd_prv,,0,5,2007,wd,abnorml,132000
742,20,rl,65.0,6768,pave,,ir1,lvl,all_pub,inside,gtl,sawyer,feedr,norm,1_fam,1_story,6,8,1961,1996,hip,comp_shg,hd_board,hd_board,,0.0,ta,gd,c_block,ta,ta,mn,glq,832,unf,0,80,912,gas_a,gd,y,s_brkr,912,0,0,912,1,1,1,0,3,1,gd,5,typ,0,,detchd,1962.0,unf,1,288,ta,ta,y,168,0,0,0,0,0,,gd_prv,,0,5,2008,wd,normal,142000
743,20,rl,65.0,8450,pave,,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,1_fam,1_story,7,5,2000,2001,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,108.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,1349,1349,gas_a,ex,y,s_brkr,1349,0,0,1349,0,0,2,0,3,1,ta,6,typ,0,,attchd,2000.0,unf,2,539,ta,ta,y,120,55,0,0,0,0,,gd_prv,,0,12,2007,wd,normal,179000
744,80,rl,70.0,12886,pave,,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,1_fam,s_lvl,5,6,1963,1999,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,gd,ta,av,alq,444,unf,0,76,520,gas_a,ex,y,s_brkr,1464,0,0,1464,0,1,2,0,3,1,ta,6,min2,1,ta,attchd,1997.0,r_fn,2,480,ta,ta,y,302,0,0,0,100,0,,,,0,10,2009,wd,normal,175000
745,120,rl,41.0,5395,pave,,ir1,hls,all_pub,inside,gtl,stone_br,norm,norm,twnhs_e,1_story,8,5,1993,1993,gable,comp_shg,hd_board,hd_board,,0.0,gd,ta,p_conc,gd,ta,no,glq,733,unf,0,604,1337,gas_a,gd,y,s_brkr,1337,0,0,1337,1,0,2,0,2,1,gd,5,typ,1,ta,attchd,1993.0,r_fn,2,462,ta,ta,y,96,0,70,168,0,0,,,,0,10,2008,wd,normal,180000
746,60,rl,,8963,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,2_story,8,9,1976,1996,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,289.0,ex,gd,c_block,ta,gd,no,glq,575,alq,80,487,1142,gas_a,ex,y,s_brkr,1175,1540,0,2715,0,1,3,1,4,1,gd,11,typ,2,ta,built_in,1994.0,fin,2,831,ta,ta,y,0,204,0,0,0,0,,,,0,7,2008,wd,normal,299800
747,60,rl,,8795,pave,,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,1_fam,2_story,7,5,2000,2000,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,300,unf,0,652,952,gas_a,ex,y,s_brkr,980,1276,0,2256,0,0,2,1,4,1,gd,8,typ,1,ta,built_in,2000.0,fin,2,554,ta,ta,y,224,54,0,0,0,0,,,,0,4,2009,wd,normal,236000
748,70,rm,65.0,11700,pave,pave,ir1,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,2_story,7,7,1880,2003,mansard,comp_shg,stucco,stucco,,0.0,gd,ta,stone,ta,fa,no,unf,0,unf,0,1240,1240,gas_w,ta,n,s_brkr,1320,1320,0,2640,0,0,1,1,4,1,gd,8,typ,1,gd,detchd,1950.0,unf,4,864,ta,ta,n,181,0,386,0,0,0,,,,0,5,2009,wd,normal,265979
749,20,rl,59.0,10593,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,1_story,7,5,1996,1996,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,338.0,gd,ta,p_conc,gd,ta,no,glq,919,unf,0,801,1720,gas_a,ex,y,s_brkr,1720,0,0,1720,1,0,2,0,3,1,gd,7,typ,1,ta,attchd,1996.0,fin,2,527,ta,ta,y,240,56,154,0,0,0,,,,0,3,2010,wd,normal,260400
750,50,rl,50.0,8405,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1.5_fin,4,3,1945,1950,gable,comp_shg,wd_shng,wd_shng,,0.0,ta,ta,slab,,,,,0,,0,0,0,wall,ta,n,fuse_f,1088,441,0,1529,0,0,2,0,4,1,ta,9,mod,0,,detchd,1945.0,unf,1,240,ta,ta,n,92,0,185,0,0,0,,,,0,4,2009,wd,normal,98000
751,50,rm,55.0,8800,pave,grvl,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,1.5_fin,4,7,1910,2004,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,ta,fa,no,unf,0,unf,0,576,576,gas_a,gd,y,s_brkr,792,348,0,1140,0,0,1,0,3,1,ta,7,min2,0,,,,,0,0,,,n,0,160,0,0,0,0,,,,0,6,2010,wd,normal,96500
752,60,rl,,7750,pave,,reg,lvl,all_pub,inside,gtl,gilbert,rr_an,norm,1_fam,2_story,7,5,2003,2003,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,660,660,gas_a,ex,y,s_brkr,660,660,0,1320,0,0,2,1,3,1,gd,6,typ,0,,attchd,2003.0,fin,2,400,ta,ta,y,0,48,0,0,0,0,,,,0,8,2007,wd,normal,162000
753,20,rl,79.0,9236,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,6,5,1997,1997,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,gd,p_conc,gd,ta,gd,glq,1200,unf,0,279,1479,gas_a,ex,y,s_brkr,1494,0,0,1494,1,0,2,0,3,1,gd,6,typ,0,,attchd,1997.0,r_fn,2,576,ta,ta,y,168,27,0,0,0,0,,,,0,7,2006,wd,normal,217000
754,60,rl,80.0,10240,pave,,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,2_story,8,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,178.0,gd,ta,p_conc,gd,ta,mn,unf,0,unf,0,1030,1030,gas_a,gd,y,s_brkr,1038,1060,0,2098,0,0,2,1,3,1,ex,8,typ,1,gd,attchd,2005.0,r_fn,3,878,ta,ta,y,192,52,0,0,0,0,,,,0,3,2006,wd,normal,275500
755,20,rl,61.0,7930,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,6,8,1969,2005,gable,comp_shg,plywood,plywood,,0.0,ta,ta,c_block,ta,ta,no,glq,439,lw_q,472,115,1026,gas_a,gd,y,s_brkr,1026,0,0,1026,1,0,1,0,3,1,gd,5,typ,0,,detchd,1969.0,r_fn,2,440,ta,ta,y,171,48,0,0,0,0,,,,0,7,2009,wd,normal,156000
756,160,fv,34.0,3230,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twnhs_e,2_story,6,5,1999,1999,gable,comp_shg,metal_sd,metal_sd,brk_face,894.0,ta,ta,p_conc,gd,ta,no,glq,381,unf,0,348,729,gas_a,gd,y,s_brkr,742,729,0,1471,0,0,2,1,3,1,ta,6,typ,0,,detchd,1999.0,unf,2,440,ta,ta,y,0,24,0,0,0,0,,,,0,3,2009,wd,normal,172500
757,60,rl,68.0,10769,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,8,5,2007,2007,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,av,glq,20,unf,0,846,866,gas_a,ex,y,s_brkr,866,902,0,1768,0,0,2,1,3,1,gd,7,typ,0,,attchd,2007.0,r_fn,2,578,ta,ta,y,144,105,0,0,0,0,,,,0,4,2009,wd,normal,212000
758,60,rl,,11616,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer,norm,norm,1_fam,2_story,6,5,1978,1978,hip,comp_shg,hd_board,hd_board,brk_cmn,328.0,ta,ta,c_block,ta,ta,mn,rec,438,unf,0,234,672,gas_a,ta,y,s_brkr,672,714,0,1386,0,0,2,1,3,1,ta,6,typ,1,ta,attchd,1978.0,fin,2,440,ta,ta,y,335,0,0,0,0,0,,gd_prv,,0,4,2010,wd,abnorml,158900
759,160,fv,24.0,2280,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twnhs,2_story,7,5,1999,1999,gable,comp_shg,metal_sd,metal_sd,brk_face,360.0,ta,ta,p_conc,gd,ta,no,alq,549,unf,0,195,744,gas_a,gd,y,s_brkr,757,744,0,1501,0,0,2,1,3,1,ta,6,typ,0,,detchd,1999.0,unf,2,440,ta,ta,y,0,0,0,0,0,0,,,,0,8,2008,wd,normal,179400
760,60,rl,65.0,12257,pave,,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,8,5,1995,1995,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,513.0,gd,ta,p_conc,gd,ta,av,lw_q,56,alq,64,1198,1318,gas_a,ex,y,s_brkr,1328,1203,0,2531,0,0,2,1,4,1,gd,9,typ,1,ta,attchd,1995.0,r_fn,3,752,ta,ta,y,222,98,0,0,0,0,,,,0,11,2007,wd,normal,290000
761,20,rl,70.0,9100,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,6,6,1959,1959,hip,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,no,rec,612,unf,0,252,864,gas_a,ex,y,s_brkr,864,0,0,864,0,0,1,0,2,1,ta,5,typ,0,,detchd,2008.0,unf,1,300,ex,ex,y,0,0,0,0,0,0,,,shed,450,10,2009,wd,normal,127500
762,30,rm,60.0,6911,pave,,reg,lvl,all_pub,fr2,gtl,brk_side,feedr,norm,1_fam,1_story,5,5,1924,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,p_conc,ta,ta,mn,lw_q,405,unf,0,740,1145,gas_a,ta,y,s_brkr,1301,0,0,1301,0,0,1,0,2,1,fa,5,min1,0,,detchd,1965.0,unf,2,440,ta,ta,y,0,0,0,0,0,0,,,,0,10,2009,wd,normal,100000
763,60,fv,72.0,8640,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,2_story,7,5,2009,2009,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,mn,glq,24,unf,0,732,756,gas_a,ex,y,s_brkr,764,783,0,1547,0,0,2,1,3,1,gd,7,typ,0,,attchd,2009.0,unf,2,614,ta,ta,y,169,45,0,0,0,0,,,,0,6,2010,con,normal,215200
764,60,rl,82.0,9430,pave,,reg,lvl,all_pub,inside,gtl,no_ridge,norm,norm,1_fam,2_story,8,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,673.0,gd,ta,p_conc,gd,ta,mn,glq,1163,unf,0,89,1252,gas_a,ex,y,s_brkr,1268,1097,0,2365,1,0,2,1,3,1,gd,8,typ,1,gd,attchd,1999.0,r_fn,3,856,ta,ta,y,0,128,0,0,180,0,,,,0,7,2009,wd,normal,337000
765,120,rl,30.0,9549,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,veenker,norm,norm,twnhs_e,1_story,8,5,1995,1996,hip,comp_shg,brk_face,brk_face,,0.0,gd,gd,p_conc,gd,gd,av,lw_q,437,glq,1057,0,1494,gas_a,ex,y,s_brkr,1494,0,0,1494,1,0,1,1,2,1,ex,6,typ,1,gd,attchd,1995.0,fin,2,481,ta,ta,y,0,30,0,0,216,0,,,,0,4,2006,wd,normal,270000
766,20,rl,75.0,14587,pave,,ir1,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,9,5,2008,2008,gable,comp_shg,vinyl_sd,vinyl_sd,stone,284.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1498,1498,gas_a,ex,y,s_brkr,1506,0,0,1506,0,0,2,0,2,1,ex,6,typ,1,gd,attchd,2008.0,fin,2,592,ta,ta,y,0,174,0,0,0,0,,,,0,8,2008,new,partial,264132
767,60,rl,80.0,10421,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,2_story,7,5,1988,1988,gable,comp_shg,hd_board,hd_board,brk_face,42.0,ta,ta,c_block,gd,ta,no,glq,394,unf,0,586,980,gas_a,ta,y,s_brkr,980,734,0,1714,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,1988.0,unf,2,496,ta,ta,y,228,66,156,0,0,0,,mn_prv,shed,500,3,2010,wd,normal,196500
768,50,rl,75.0,12508,pave,,ir1,lvl,all_pub,inside,gtl,mitchel,norm,norm,1_fam,1.5_fin,6,7,1940,1985,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,c_block,gd,ta,mn,alq,660,unf,0,323,983,gas_a,ex,y,s_brkr,983,767,0,1750,1,0,2,0,4,1,ta,7,mod,0,,attchd,1989.0,unf,1,423,ta,ta,y,245,0,156,0,0,0,,,shed,1300,7,2008,wd,normal,160000
769,20,rl,70.0,9100,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2004,2005,hip,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,24,unf,0,1836,1860,gas_a,ex,y,s_brkr,1836,0,0,1836,0,0,2,0,3,1,gd,8,typ,1,gd,attchd,2004.0,fin,2,484,ta,ta,y,120,33,0,0,0,0,,,,0,10,2006,wd,normal,216837
770,60,rl,47.0,53504,pave,,ir2,hls,all_pub,cul_d_sac,mod,stone_br,norm,norm,1_fam,2_story,8,5,2003,2003,hip,comp_shg,cemnt_bd,wd_shng,brk_face,603.0,ex,ta,p_conc,gd,ta,gd,alq,1416,unf,0,234,1650,gas_a,ex,y,s_brkr,1690,1589,0,3279,1,0,3,1,4,1,ex,12,mod,1,gd,built_in,2003.0,fin,3,841,ta,ta,y,503,36,0,0,210,0,,,,0,6,2010,wd,normal,538000
771,85,rl,,7252,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer,norm,norm,1_fam,s_foyer,5,5,1982,1982,hip,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,gd,ta,av,glq,685,unf,0,173,858,gas_a,ta,y,s_brkr,858,0,0,858,1,0,1,0,2,1,ta,5,typ,0,,detchd,1983.0,unf,2,576,ta,ta,y,120,0,0,0,0,0,,,,0,4,2009,wd,normal,134900
